

('Направление: 03.03.01 Прикладные математика и физика','Рус','Мат','Физ','Инф','ИТ','МПД',NULL,NULL,NULL,NULL,NULL,'Соч.','Баллы',NULL,NULL),
('3',NULL,'87',NULL,'88',NULL,'85',NULL,NULL,NULL,NULL,NULL,NULL,'270',NULL,NULL),
('4',NULL,'90',NULL,'89',NULL,'90',NULL,NULL,NULL,NULL,NULL,NULL,'269',NULL,NULL),
('5',NULL,'87',NULL,'90',NULL,'91',NULL,NULL,NULL,NULL,NULL,NULL,'268',NULL,NULL),
('6','86','88','83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'267',NULL,NULL),
('7',NULL,'85',NULL,'86','84',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'261',NULL,NULL),
('8','87','85','88',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'260',NULL,NULL),
('9','85','85','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'260',NULL,NULL),
('10',NULL,'86',NULL,'85','81',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'256',NULL,NULL),
('11',NULL,'87',NULL,'85',NULL,'83',NULL,NULL,NULL,NULL,NULL,NULL,'255',NULL,NULL),
('12','85','84','85',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'254',NULL,NULL),
('13','87','86','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'253',NULL,NULL),
('14','81','88','83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'252',NULL,NULL),
('15','81','86','85',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'252',NULL,NULL),
('16',NULL,'85',NULL,'85','81',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'251',NULL,NULL),
('17','85','84','81',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'250',NULL,NULL),
('18','81','86','83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'250',NULL,NULL),
('19','81','86','83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'250',NULL,NULL),
('20','80','88','81',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'249',NULL,NULL),
('21','81','80','83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'244',NULL,NULL),
('22',NULL,'85',NULL,'75',NULL,'75',NULL,NULL,NULL,NULL,NULL,NULL,'235',NULL,NULL),
('23','73','87','73',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'233',NULL,NULL),
('24',NULL,'66',NULL,'76',NULL,NULL,'75',NULL,NULL,NULL,NULL,NULL,'224',NULL,NULL),
('25',NULL,'67',NULL,'68','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('26',NULL,'83',NULL,'52',NULL,'72',NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('27',NULL,'77',NULL,'66','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'208',NULL,NULL),
('28',NULL,'77',NULL,'64','55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('29',NULL,'72',NULL,'58','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'201',NULL,NULL),
('30',NULL,'79',NULL,'46',NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'191',NULL,NULL),
('31',NULL,'72',NULL,'58','51',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'191',NULL,NULL),
('32',NULL,'69',NULL,'64','44',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'187',NULL,NULL),
('33',NULL,'67',NULL,'58',NULL,'56',NULL,NULL,NULL,NULL,NULL,NULL,'185',NULL,NULL),
('34',NULL,'66',NULL,'58',NULL,'56',NULL,NULL,NULL,NULL,NULL,NULL,'185',NULL,NULL),
('35',NULL,'70',NULL,'58','49',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'180',NULL,NULL),
('36',NULL,'63',NULL,'64','48',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'179',NULL,NULL),
('Образовательная программа: Машины и оборудование нефтяных и газовых промыслов',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'63',NULL,'68',NULL,'51',NULL,NULL,NULL,NULL,NULL,NULL,'191',NULL,NULL),
('2',NULL,'55',NULL,'64','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'184',NULL,NULL),
('Образовательная программа: Металлорежущие станки и инструменты',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','55','60','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'190',NULL,NULL),
('Образовательная программа: Мехатроника',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'85',NULL,'64','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'227',NULL,NULL),
('2',NULL,'67',NULL,'76','60',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('3',NULL,'79',NULL,'64','62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('4',NULL,'75',NULL,'66','52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'202',NULL,NULL),
('5',NULL,'67',NULL,'64','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'197',NULL,NULL),
('6',NULL,'60',NULL,'68',NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'193',NULL,NULL),
('Образовательная программа: Оборудование и технология сварочного производства',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'67',NULL,'68','49',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'193',NULL,NULL),
('Образовательная программа: Программные системы компьютерного инжиниринга',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'73',NULL,'64',NULL,NULL,'56',NULL,NULL,NULL,NULL,NULL,'197',NULL,NULL),
('2',NULL,'63',NULL,'70','57',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'194',NULL,NULL),
('3',NULL,'64',NULL,'66',NULL,'54',NULL,NULL,NULL,NULL,NULL,NULL,'189',NULL,NULL),
('4',NULL,'58',NULL,'79','51',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'188',NULL,NULL),
('5','53','60','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'188',NULL,NULL),
('6',NULL,'60',NULL,'60','55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'185',NULL,NULL),
('7',NULL,'55',NULL,'58',NULL,'59',NULL,NULL,NULL,NULL,NULL,NULL,'180',NULL,NULL),
('8',NULL,'58',NULL,'66',NULL,'51',NULL,NULL,NULL,NULL,NULL,NULL,'179',NULL,NULL),
('9',NULL,'61',NULL,'58',NULL,'56',NULL,NULL,NULL,NULL,NULL,NULL,'178',NULL,NULL),
('10',NULL,'66',NULL,'46',NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'178',NULL,NULL),
('Образовательная программа: Проектирование робототехнических систем (программа реализуется Институтом опережающих технологий "Школа Икс")',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'93',NULL,'86',NULL,'95',NULL,NULL,NULL,NULL,NULL,NULL,'284',NULL,NULL),
('2',NULL,'85',NULL,'78','62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'235',NULL,NULL),
('3',NULL,'69',NULL,'70','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('4',NULL,'69',NULL,'66','57',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'197',NULL,NULL),
('5',NULL,'69',NULL,'64','57',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'194',NULL,NULL),
('6',NULL,'64',NULL,'52',NULL,'72',NULL,NULL,NULL,NULL,NULL,NULL,'191',NULL,NULL),
('7',NULL,'66',NULL,'58','59',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'190',NULL,NULL),
('8',NULL,'81',NULL,'40','60',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'189',NULL,NULL),
('9',NULL,'63',NULL,'58','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'189',NULL,NULL),
('10',NULL,'72',NULL,'58',NULL,'51',NULL,NULL,NULL,NULL,NULL,NULL,'188',NULL,NULL),
('11','51','60','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'186',NULL,NULL),
('12',NULL,'55',NULL,'64','53',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'182',NULL,NULL),
('13',NULL,'75',NULL,'52',NULL,'48',NULL,NULL,NULL,NULL,NULL,NULL,'180',NULL,NULL),
('Образовательная программа: Роботы и робототехнические системы',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'95',NULL,'96','96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'292',NULL,NULL),
('2','94','91','93',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'278',NULL,NULL),
('3',NULL,'91',NULL,'70','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'247',NULL,NULL),
('4',NULL,'91',NULL,'70','62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('5',NULL,'88',NULL,'70',NULL,'65',NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('6',NULL,'70',NULL,'74','60',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('7',NULL,'60',NULL,'72',NULL,'70',NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('8',NULL,'73',NULL,'52',NULL,'72',NULL,NULL,NULL,NULL,NULL,NULL,'201',NULL,NULL),
('9',NULL,'84',NULL,'56',NULL,'58',NULL,NULL,NULL,NULL,NULL,NULL,'198',NULL,NULL),
('10',NULL,'75',NULL,'68',NULL,'51',NULL,NULL,NULL,NULL,NULL,NULL,'198',NULL,NULL),
('11',NULL,'72',NULL,'58',NULL,'59',NULL,NULL,NULL,NULL,NULL,NULL,'198',NULL,NULL),
('12',NULL,'73',NULL,'46',NULL,'70',NULL,NULL,NULL,NULL,NULL,NULL,'197',NULL,NULL),
('13',NULL,'67',NULL,'64','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'196',NULL,NULL),
('14',NULL,'69',NULL,'68','54',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'195',NULL,NULL),
('15',NULL,'69',NULL,'64','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'194',NULL,NULL),
('16',NULL,'60',NULL,'66','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'194',NULL,NULL),
('17',NULL,'57',NULL,'64',NULL,'67',NULL,NULL,NULL,NULL,NULL,NULL,'193',NULL,NULL),
('18',NULL,'60',NULL,'58',NULL,'65',NULL,NULL,NULL,NULL,NULL,NULL,'193',NULL,NULL),
('19',NULL,'69',NULL,'64',NULL,'51',NULL,NULL,NULL,NULL,NULL,NULL,'192',NULL,NULL),
('20',NULL,'58',NULL,'65',NULL,'67',NULL,NULL,NULL,NULL,NULL,NULL,'190',NULL,NULL),
('21',NULL,'61',NULL,'64',NULL,'56',NULL,NULL,NULL,NULL,NULL,NULL,'189',NULL,NULL),
('22','60','60','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'185',NULL,NULL),
('23',NULL,'60',NULL,'60','55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'185',NULL,NULL),
('24','53','66','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'184',NULL,NULL),
('25',NULL,'63',NULL,'64',NULL,'54',NULL,NULL,NULL,NULL,NULL,NULL,'184',NULL,NULL),
('26',NULL,'66',NULL,'68',NULL,'46',NULL,NULL,NULL,NULL,NULL,NULL,'184',NULL,NULL),
('27',NULL,'67',NULL,'58',NULL,'54',NULL,NULL,NULL,NULL,NULL,NULL,'183',NULL,NULL),
('28',NULL,'61',NULL,'58',NULL,'56',NULL,NULL,NULL,NULL,NULL,NULL,'183',NULL,NULL),
('29','60','61','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'182',NULL,NULL),
('30',NULL,'60',NULL,'51',NULL,'71',NULL,NULL,NULL,NULL,NULL,NULL,'182',NULL,NULL),
('31',NULL,'61',NULL,'52',NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'182',NULL,NULL),
('32',NULL,'60',NULL,'40',NULL,'78',NULL,NULL,NULL,NULL,NULL,NULL,'181',NULL,NULL),
('33',NULL,'64',NULL,'64',NULL,'48',NULL,NULL,NULL,NULL,NULL,NULL,'180',NULL,NULL),
('34',NULL,'73',NULL,'58','44',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'180',NULL,NULL),
('35','53','65','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'179',NULL,NULL),
('36',NULL,'66',NULL,'64',NULL,'46',NULL,NULL,NULL,NULL,NULL,NULL,'179',NULL,NULL),
('37',NULL,'63',NULL,'64',NULL,'48',NULL,NULL,NULL,NULL,NULL,NULL,'179',NULL,NULL),
('38','53','60','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'178',NULL,NULL),
('39',NULL,'58',NULL,'55',NULL,'65',NULL,NULL,NULL,NULL,NULL,NULL,'178',NULL,NULL),
('40',NULL,'70',NULL,'58',NULL,'46',NULL,NULL,NULL,NULL,NULL,NULL,'178',NULL,NULL),
('41','60','62','55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('42',NULL,'66',NULL,'46',NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('43',NULL,'69',NULL,'64','41',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('44',NULL,'70',NULL,'52',NULL,'51',NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('45',NULL,'60',NULL,'64',NULL,'48',NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('46','51','56','60',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('Образовательная программа: Технология машиностроения',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'89',NULL,'74','62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'235',NULL,NULL),
('2',NULL,'72',NULL,'84','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'234',NULL,NULL),
('3','55','60','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'195',NULL,NULL),
('4',NULL,'77',NULL,'64','44',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'190',NULL,NULL),
('5',NULL,'70',NULL,'46','53',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('6','65','58','53',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'176',NULL,NULL),
('Образовательная программа: Цифровые производственные системы (реализуется в рамках стратегического проекта "Т-университет")',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'66',NULL,'58',NULL,'75',NULL,NULL,NULL,NULL,NULL,NULL,'199',NULL,NULL),
('Образовательная программа: Цифровые технологии в системах автоматизации процессов и производств нефтегазового комплекса',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'55',NULL,'46',NULL,'70',NULL,NULL,NULL,NULL,NULL,NULL,'180',NULL,NULL),
('2','53','60','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'178',NULL,NULL),
('3','53','58','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'176',NULL,NULL),
('УГН: 16.00.00 Физико-технические науки и технологии','Инф','Рус','Мат','Физ','ФвПД','МПД','Хим','Хим',NULL,NULL,NULL,'Соч.','Баллы',NULL,NULL),
('Образовательная программа: Параплазменные энергетические установки',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'64','64','59',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'191',NULL,NULL),
('2','46','52','46',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'152',NULL,NULL),
('3',NULL,'45','58','40',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'150',NULL,NULL),
('4','46','41','45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'132',NULL,NULL),
('Образовательная программа: Холодильная техника и системы кондиционирования воздуха',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','64','54','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'192',NULL,NULL),
('2','54','81','52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'191',NULL,NULL),
('3','56','60','52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'173',NULL,NULL),
('4','46','57','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'171',NULL,NULL),
('5',NULL,'61',NULL,NULL,'52','48',NULL,NULL,NULL,NULL,NULL,NULL,'171',NULL,NULL),
('6',NULL,'58',NULL,NULL,'55','51',NULL,NULL,NULL,NULL,NULL,NULL,'164',NULL,NULL),
('7','48','46','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'163',NULL,NULL),
('8',NULL,'56',NULL,NULL,'51','55',NULL,NULL,NULL,NULL,NULL,NULL,'162',NULL,NULL),
('9',NULL,'56',NULL,NULL,'53','51',NULL,NULL,NULL,NULL,NULL,NULL,'160',NULL,NULL),
('10',NULL,'69','40','45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'160',NULL,NULL),
('11','51','56','51',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'158',NULL,NULL),
('12',NULL,'54',NULL,NULL,'51','53',NULL,NULL,NULL,NULL,NULL,NULL,'158',NULL,NULL),
('13',NULL,'50',NULL,NULL,'53','51',NULL,NULL,NULL,NULL,NULL,NULL,'154',NULL,NULL),
('14',NULL,'60','40','49',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'149',NULL,NULL),
('15',NULL,'47',NULL,NULL,'46','45',NULL,NULL,NULL,NULL,NULL,NULL,'138',NULL,NULL),
('16',NULL,'42',NULL,NULL,'44','44',NULL,NULL,NULL,NULL,NULL,NULL,'130',NULL,NULL),
('17',NULL,'41',NULL,NULL,'44','44',NULL,NULL,NULL,NULL,NULL,NULL,'129',NULL,NULL),
('18',NULL,'43',NULL,NULL,'41','41',NULL,NULL,NULL,NULL,NULL,NULL,'125',NULL,NULL),
('19',NULL,'41',NULL,NULL,'42','42',NULL,NULL,NULL,NULL,NULL,NULL,'125',NULL,NULL),
('20',NULL,'42',NULL,NULL,'41','41',NULL,NULL,NULL,NULL,NULL,NULL,'124',NULL,NULL),
('Направление: 18.03.01 Химическая технология','Хим','Мат','Рус','Физ','Инф','ФвПД','МПД','Хим',NULL,NULL,NULL,'Соч.','Баллы',NULL,NULL),
('Образовательная программа: Нефтегазовые технологии и защита от коррозии объектов нефтегазового комплекса',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'66','79','59',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'209',NULL,NULL),
('2','53','52','73',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'183',NULL,NULL),
('3',NULL,'56','60','41',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'157',NULL,NULL),
('4',NULL,NULL,'42',NULL,NULL,'42','41',NULL,NULL,NULL,NULL,NULL,'125',NULL,NULL),
('5',NULL,NULL,'41',NULL,NULL,'42','42',NULL,NULL,NULL,NULL,NULL,'125',NULL,NULL),
('Образовательная программа: Технология переработки нефти и газа',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','77','64','91',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('2',NULL,'72','92','62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'236',NULL,NULL),
('3',NULL,'64','85','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'217',NULL,NULL),
('4','62','68','81',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'216',NULL,NULL),
('5',NULL,'68','77','51',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'206',NULL,NULL),
('6','73','46','69',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'193',NULL,NULL),
('7','70','46','67',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'187',NULL,NULL),
('8',NULL,'52','73','51',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'176',NULL,NULL),
('9','55','52','61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'173',NULL,NULL),
('10',NULL,'53','56',NULL,'61',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'170',NULL,NULL),
('11',NULL,'58','48','48',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'157',NULL,NULL),
('12',NULL,'40','60','51',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'156',NULL,NULL),
('13','46','39','69',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'154',NULL,NULL),
('14',NULL,NULL,'47',NULL,NULL,'46','45',NULL,NULL,NULL,NULL,NULL,'138',NULL,NULL),
('15',NULL,NULL,'47',NULL,NULL,'45','45',NULL,NULL,NULL,NULL,NULL,'137',NULL,NULL),
('16',NULL,NULL,'41',NULL,NULL,'42','43',NULL,NULL,NULL,NULL,NULL,'126',NULL,NULL),
('17',NULL,NULL,'42',NULL,NULL,'41','41',NULL,NULL,NULL,NULL,NULL,'124',NULL,NULL),
('18',NULL,NULL,'41',NULL,NULL,'42','41',NULL,NULL,NULL,NULL,NULL,'124',NULL,NULL),
('19',NULL,NULL,'41',NULL,NULL,'41','41',NULL,NULL,NULL,NULL,NULL,'123',NULL,NULL),
('20',NULL,NULL,'41',NULL,NULL,'41','41',NULL,NULL,NULL,NULL,NULL,'123',NULL,NULL),
('УГН: 19.00.00 Промышленная экология и биотехнологии','Мат','Рус','Хим','Физ','Био','ФвПД','МПД','Инф',NULL,NULL,NULL,'Соч.','Баллы',NULL,NULL),
('Образовательная программа: Процессы и оборудование биотехнологии',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','95','85',NULL,'85',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'265',NULL,NULL),
('2','76','89','62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'237',NULL,NULL),
('3','76','89',NULL,NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'232',NULL,NULL),
('4','84','69',NULL,'72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('5','52','89',NULL,NULL,'76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('6','66','81',NULL,NULL,'63',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'215',NULL,NULL),
('7','58','83',NULL,NULL,'66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('8','66','83',NULL,NULL,'54',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('9','68','78',NULL,NULL,'54',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('10','68','85',NULL,NULL,'45',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'202',NULL,NULL),
('11','46','70','77',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'198',NULL,NULL),
('12','58','73',NULL,NULL,'58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'196',NULL,NULL),
('13','58','68',NULL,NULL,'60',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'196',NULL,NULL),
('14','64','66',NULL,NULL,'55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'189',NULL,NULL),
('15','60','61','55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'186',NULL,NULL),
('16','46','70',NULL,NULL,'64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'184',NULL,NULL),
('17','40','77',NULL,NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'179',NULL,NULL),
('18','46','66',NULL,NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('19','50','67',NULL,'53',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'170',NULL,NULL),
('20',NULL,'54',NULL,NULL,NULL,'53','51',NULL,NULL,NULL,NULL,NULL,'168',NULL,NULL),
('21','52','64',NULL,NULL,NULL,NULL,NULL,'46',NULL,NULL,NULL,NULL,'165',NULL,NULL),
('22','51','56',NULL,NULL,'55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'162',NULL,NULL),
('23','40','60',NULL,NULL,'48',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'158',NULL,NULL),
('24',NULL,'50',NULL,NULL,NULL,'53','53',NULL,NULL,NULL,NULL,NULL,'156',NULL,NULL),
('25','40','72',NULL,NULL,'40',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'156',NULL,NULL),
('26','40','67',NULL,NULL,'43',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'154',NULL,NULL),
('27',NULL,'46',NULL,NULL,NULL,'46','46',NULL,NULL,NULL,NULL,NULL,'138',NULL,NULL),
('Образовательная программа: Технологические процессы и оборудование бродильных производств и виноделия',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'75',NULL,NULL,NULL,'77','76',NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('2','66','87',NULL,NULL,NULL,NULL,NULL,'54',NULL,NULL,NULL,NULL,'217',NULL,NULL),
('3','70','73',NULL,'56',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'203',NULL,NULL),
('4','68','70',NULL,NULL,'49',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'196',NULL,NULL),
('5','40','73','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'190',NULL,NULL),
('6','63','60',NULL,'55',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'178',NULL,NULL),
('7','52','67','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'177',NULL,NULL),
('8',NULL,'56',NULL,NULL,NULL,'51','69',NULL,NULL,NULL,NULL,NULL,'176',NULL,NULL),
('9','53','61',NULL,NULL,'58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'172',NULL,NULL),
